Sl. No.,Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage,Training
14638,0.883995056,0,8,0,0,-547,0,0,-874,0,0,214,18565,49,0,6388,26,0,5440,24,1
14639,0.927993774,0,8,0,0,-547,0,0,-874,0,0,214,18565,49,0,6388,26,0,5440,24,1
14640,1.000999451,0,8,0,0,-547,0,0,-874,0,0,214,18565,49,0,6388,26,0,5440,24,1
14641,1.044998169,0,8,0,0,-547,0,0,-874,0,0,284,15228,47,0,6388,26,0,8624,24,1
14642,1.089996338,0,8,0,0,-547,0,0,-874,0,0,284,15228,47,0,6388,26,0,8624,24,1
14643,1.2029953,0,8,0,0,-547,0,0,-874,0,0,284,15228,47,0,6388,26,0,8624,24,1
14644,1.25,0,8,0,0,-547,6,1,1,4356,19,349,22204,51,0,6856,26,0,3848,24,1
14645,1.307998657,0,8,0,0,-547,6,1,1,4356,19,349,22204,51,0,6856,26,0,3848,24,1
14646,1.351997375,0,8,0,0,-547,6,1,1,4356,19,349,22204,51,0,6856,26,0,3848,24,0
14647,1.407997131,0,8,0,0,-547,6,1,1,4356,19,349,22204,51,0,6856,26,0,3848,24,1
14648,1.507995605,0,8,0,0,-547,6,1,1,4356,19,349,22204,51,0,6856,26,0,3848,24,1
14649,1.575996399,0,8,0,0,-547,6,1,65,14406,49,420,16513,49,0,9118,27,0,8156,26,1
14650,1.629997253,0,8,0,0,-547,6,1,65,14406,49,420,16513,49,0,9118,27,0,8156,26,0
14651,1.68699646,0,8,0,0,-547,6,1,65,14406,49,420,16513,49,0,9118,27,0,8156,26,1
14652,1.730995178,0,8,0,0,-547,6,1,134,16650,49,489,16215,47,0,13591,29,0,5440,24,0
14653,1.787994385,0,8,0,0,-547,6,1,134,16650,49,489,16215,47,0,13591,29,0,5440,24,1
14654,1.887001038,0,8,0,0,-547,6,1,134,16650,49,489,16215,47,0,13591,29,0,5440,24,1
14655,1.946998596,0,8,0,0,-547,6,0,204,17296,49,556,5010,29,0,19113,29,0,5440,24,0
14656,1.991996765,0,8,0,0,-547,6,0,204,17296,49,556,5010,29,0,19113,29,0,5440,24,1
14657,2.048995972,0,8,0,0,-547,6,0,204,17296,49,556,5010,29,0,19113,29,0,5440,24,1
14658,2.101997375,0,8,0,0,-547,6,0,204,17296,49,556,5010,29,0,19113,29,0,5440,24,0
14659,2.158996582,0,8,0,0,-547,0,0,276,16317,49,566,348,3,0,21143,29,0,5440,24,1
14660,2.258995056,0,8,0,0,-547,0,0,276,16317,49,566,348,3,0,21143,29,0,5440,24,0
14661,2.317001343,0,8,0,0,-547,0,0,276,16317,49,566,348,3,0,21143,29,0,5440,24,1
14662,2.361000061,0,8,0,0,-547,6,1,384,8542,92,566,318,3,-20,12814,87,-21,4856,88,0
14663,2.427993774,0,8,0,0,-547,6,1,384,8542,92,566,318,3,-20,12814,87,-21,4856,88,1
14664,2.479995728,0,8,0,0,-547,6,1,384,8542,92,566,318,3,-20,12814,87,-21,4856,88,1
14665,2.527999878,0,8,0,0,-547,6,1,384,8542,92,566,318,3,-20,12814,87,-21,4856,88,1
14666,2.647994995,0,8,0,0,-547,6,1,384,8542,92,566,318,3,-20,12814,87,-21,4856,88,1
14667,2.7029953,0,8,0,0,-547,8,1,525,7372,90,566,188,2,-105,10487,156,-106,17844,152,1
14668,2.746994019,0,8,0,0,-547,8,1,525,7372,90,566,188,2,-105,10487,156,-106,17844,152,1
14669,2.797996521,0,8,0,0,-547,8,1,525,7372,90,566,188,2,-105,10487,156,-106,17844,152,1
14670,2.861000061,0,8,0,0,0,960,8,665,4808,89,566,168,2,-251,13600,223,-253,13339,221,1
14671,2.90599823,0,8,0,0,0,960,8,665,4808,89,566,168,2,-251,13600,223,-253,13339,221,1
14672,3.012001038,0,8,0,0,0,960,8,665,4808,89,566,168,2,-251,13600,223,-253,13339,221,1
14673,3.067001343,0,8,0,0,97,21097,99,769,5890,30,566,74,2,-457,26156,253,-461,8850,249,1
14674,3.125999451,0,8,0,0,97,21097,99,769,5890,30,566,74,2,-457,26156,253,-461,8850,249,1
14675,3.17099762,0,8,0,0,97,21097,99,769,5890,30,566,74,2,-457,26156,253,-461,8850,249,1
14676,3.226997375,0,8,0,0,97,21097,99,769,5890,30,566,74,2,-457,26156,253,-461,8850,249,1
14677,3.337997437,0,8,0,0,236,14476,92,781,0,0,566,57,1,-642,15942,184,-644,7356,198,1
14678,3.384994507,0,8,0,0,236,14476,92,781,0,0,566,57,1,-642,15942,184,-644,7356,198,1
14679,3.384994507,0,8,0,0,236,14476,92,781,0,0,566,57,1,-642,15942,184,-644,7356,198,0
14680,3.505996704,0,8,0,0,376,13687,94,781,0,0,566,44,1,-765,2317,124,-767,9890,124,1
14681,3.549995422,0,8,0,0,376,13687,94,781,0,0,566,44,1,-765,2317,124,-767,9890,124,1
14682,3.60900116,0,8,0,0,376,13687,94,781,0,0,566,44,1,-765,2317,124,-767,9890,124,1
14683,3.669998169,0,8,0,0,376,13687,94,781,0,0,566,44,1,-765,2317,124,-997.1,12857,161.2,1
14684,3.726997375,1,8,0,0,376,13687,94,781,0,0,566,44,1,-765,2317,124,-997.1,12857,161.2,0
14685,3.781997681,1,8,0,0,517,11944,93,781,0,0,566,36,1,-826,8136,59,-1073.8,25144.6,74.1,1
14686,3.887001038,1,8,0,0,517,11944,93,781,0,0,566,36,1,-826,8136,59,-1073.8,25144.6,74.1,1
14687,3.930999756,1,8,0,0,517,11944,93,781,0,0,566,36,1,-826,8136,59,-1073.8,25144.6,74.1,0
14688,3.988998413,1,0,153,3,659,4222,90,781,0,0,566,36,1,-833,15319,27,-1082.9,37638.9,40.3,1
14689,4.032997131,1,0,153,3,659,4222,90,781,0,0,566,36,1,-833,15319,27,-1082.9,37638.9,40.3,1
14690,4.088996887,1,0,153,3,659,4222,90,781,0,0,566,36,1,-833,15319,27,-1082.9,37638.9,40.3,0
14691,4.187995911,1,34,17003,47,798,7222,93,781,0,0,566,28,1,-833,15616,29,-1082.9,39613.6,40.3,1
14692,4.236999512,1,34,17003,47,798,7222,93,781,0,0,566,28,1,-833,15616,29,-1082.9,39613.6,40.3,1
14693,4.292999268,1,34,17003,47,798,7222,93,781,0,0,566,28,1,-833,15616,29,-1082.9,39613.6,40.3,1
14694,4.353996277,1,102,22450,50,909,9477,39,781,0,0,566,28,1,-833,16075,27,-1082.9,25261.6,37.7,0
14695,4.408996582,1,102,22450,50,909,9477,39,781,0,0,566,28,1,-833,16075,27,-1082.9,25261.6,37.7,1
14696,4.454994202,1,102,22450,50,909,9477,39,781,0,0,566,28,1,-833,16075,27,-1082.9,25261.6,37.7,1
14697,4.555999756,1,102,22450,50,909,9477,39,781,0,0,566,28,1,-833,16075,27,-833,19432,29,1
14698,4.612998962,0,102,22450,50,909,9477,39,781,0,0,566,28,1,-833,16075,27,-833,19432,29,1
14699,4.668998718,0,171,19329,52,926,222,3,781,0,0,566,31,1,-833,16075,27,-833,8052,26,0
14700,4.716995239,0,171,19329,52,926,222,3,781,0,0,566,31,1,-833,16075,27,-833,8052,26,1
14701,4.773994446,0,171,19329,52,926,222,3,781,0,0,566,31,1,-833,16075,27,-833,8052,26,1
14702,4.873001099,0,243,19150,51,926,198,2,781,0,0,566,28,1,-833,16075,27,-833,5972,26,1
14703,4.916999817,0,243,19150,51,926,198,2,781,0,0,566,28,1,-833,16075,27,-833,5972,26,1
14704,4.976997375,0,243,19150,51,926,198,2,781,0,0,566,28,1,-833,16075,27,-833,5972,26,1
14705,5.020996094,0,312,17014,49,926,172,2,781,0,0,566,0,0,-833,19200,27,-833,6778,26,1
14706,5.123001099,0,312,17014,49,926,172,2,781,0,0,566,0,0,-833,19200,27,-833,6778,26,1
14707,5.123001099,0,312,17014,49,926,172,2,781,0,0,566,0,0,-833,19200,27,-833,6778,26,1
14708,5.227996826,0,384,17934,49,926,142,1,781,0,0,566,0,1,-833,15616,27,-833,7584,27,1
14709,5.285995483,0,384,17934,49,926,142,1,781,0,0,566,0,1,-833,15616,27,-833,7584,27,1
14710,5.343994141,0,384,17934,49,926,142,1,781,0,0,566,0,1,-833,15616,27,-833,7584,27,1
14711,5.388000488,0,384,17934,49,926,142,1,781,0,0,566,0,1,-833,15616,27,-833,7584,27,1
14712,5.499000549,0,443,13689,39,926,56,2,781,0,0,566,34,1,-833,15346,27,-833,8286,27,1
14713,5.547996521,0,443,13689,39,926,56,2,781,0,0,566,34,1,-833,15346,27,-833,8286,27,1
14714,5.59299469,0,443,13689,39,926,56,2,781,0,0,566,34,1,-833,15346,27,-833,8286,27,1
14715,5.642997742,0,443,13689,39,926,56,2,781,0,0,566,34,1,-833,15346,27,-833,8286,27,1
14716,5.711997986,0,443,13689,39,926,56,2,781,0,0,566,34,1,-833,15346,27,-833,8286,27,1
14717,5.756996155,0,489,2924,15,926,43,1,781,0,0,566,31,1,-833,15184,27,-833,10999,27,0
14718,5.866996765,0,489,2924,15,926,43,1,781,0,0,566,31,1,-833,15184,27,-833,10999,27,1
14719,5.910995483,0,489,2924,15,926,43,1,781,0,0,566,31,1,-833,15184,27,-833,10999,27,1
14720,5.966995239,0,469,16104,44,926,33,1,781,0,0,566,36,1,-833,14914,27,-833,12025,27,0
14721,6.021995544,0,469,16104,44,926,33,1,781,0,0,566,36,1,-833,14914,27,-833,12025,27,1
14722,6.067001343,0,469,16104,44,926,33,1,781,0,0,566,36,1,-833,14914,27,-833,12025,27,1
14723,6.124000549,0,399,17249,49,926,27,1,781,0,0,566,36,1,-833,14698,27,-833,15807,27,1
14724,6.226997375,0,399,17249,49,926,27,1,781,0,0,566,36,1,-833,14698,27,-833,15807,27,0
14725,6.284996033,0,399,17249,49,926,27,1,781,0,0,566,36,1,-833,14698,27,-833,15807,27,0
14726,6.340995789,0,399,17249,49,926,27,1,781,0,0,566,36,1,-833,14698,27,-833,15807,27,0
14727,6.385993958,0,331,17199,47,926,0,1,781,0,0,566,36,1,-833,17866,27,-833,12997,27,1
14728,6.442001343,0,331,17199,47,926,0,1,781,0,0,566,36,1,-833,17866,27,-833,12997,27,1
14729,6.509994507,0,331,17199,47,926,0,1,781,0,0,566,36,1,-833,17866,27,-833,12997,27,1
14730,6.558998108,0,261,20706,50,926,0,0,781,0,0,566,34,1,-833,14239,29,-833,13456,27,1
14731,6.67199707,0,261,20706,50,926,0,0,781,0,0,566,34,1,-833,14239,29,-833,13456,27,0
14732,6.715995789,0,261,20706,50,926,0,0,781,0,0,566,34,1,-833,14239,29,-833,13456,27,1
14733,6.771995544,0,192,21981,51,926,14,0,781,0,0,566,40,1,-833,12706,27,-833,13753,27,1
14734,6.815994263,0,192,21981,51,926,14,0,781,0,0,566,40,1,-833,12706,27,-833,13753,27,0
14735,6.917999268,0,192,21981,51,926,14,0,781,0,0,566,40,1,-833,12706,27,-833,13753,27,1
14736,6.979995728,0,192,21981,51,926,14,0,781,0,0,566,40,1,-833,12706,27,-833,13753,27,1
14737,7.027000427,0,192,21981,51,926,14,0,781,0,0,566,40,1,-833,12706,27,-833,13753,27,1
14738,7.082000732,0,122,15980,47,0,0,0,781,0,0,566,40,1,-833,14212,27,-833,14320,27,1
14739,7.123001099,0,122,15980,47,0,0,0,781,0,0,566,40,1,-833,14212,27,-833,14320,27,1
14740,7.221000671,0,122,15980,54,-53,17544,51,781,0,0,566,40,1,-833,14023,27,-833,14320,27,0
14741,7.291000366,0,51,20280,54,-53,17544,51,781,0,0,566,40,1,-833,14023,27,-833,14644,27,1
14742,7.347000122,0,51,20280,54,-53,17544,51,781,0,0,566,40,1,-833,14023,27,-833,14644,27,1
14743,7.398994446,0,51,20280,54,-53,17544,51,781,0,0,566,40,1,-833,14023,27,-833,14644,27,0
14744,7.449996948,0,51,20280,54,-53,17544,51,781,0,0,566,40,1,-833,14023,27,-833,14644,27,1
14745,7.548995972,0,-19,17250,50,-124,16464,47,781,0,0,566,40,1,-833,13753,27,-833,14779,29,0
14746,7.603996277,0,-19,17250,50,-124,16464,47,781,0,0,566,40,1,-833,13753,27,-833,14779,29,1
14747,7.648994446,0,-19,17250,50,-124,16464,47,781,0,0,566,40,1,-833,13753,27,-833,14779,29,1
14748,7.679000854,0,-19,17250,50,-124,16464,47,781,0,0,566,40,1,-833,13753,27,-833,14779,29,1
14749,7.758995056,0,-88,10906,40,-194,14749,47,781,0,0,566,40,1,-833,13753,27,-833,19142,29,1
14750,7.813995361,0,-88,10906,40,-194,14749,47,781,0,0,566,40,1,-833,13753,27,-833,19142,29,0
14751,7.919998169,0,-88,10906,40,-194,14749,47,781,0,0,566,40,1,-833,13753,27,-833,19142,29,1
14752,7.965995789,0,-106,238,2,-263,17750,50,781,0,0,566,44,1,-833,13753,27,-833,20157,27,1
14753,8.029998779,0,-106,238,2,-263,17750,50,781,0,0,566,44,1,-833,13753,27,-833,20157,27,1
14754,8.073997498,0,-106,238,2,-263,17750,50,781,0,0,566,44,1,-833,13753,27,-833,20157,27,1
14755,8.123001099,0,-106,111,1,-356,18351,97,-25,3037,76,566,40,1,-821,20292,18,-820,21546,18,1
14756,8.177993774,0,-106,111,1,-356,18351,97,-25,3037,76,566,40,1,-821,20292,18,-820,21546,18,1
14757,8.279998779,0,-106,111,1,-356,18351,97,-25,3037,76,566,40,1,-821,20292,18,-820,21546,18,0
14758,8.336997986,0,-106,111,1,-356,18351,97,-25,3037,76,566,40,1,-821,20292,18,-820,21546,18,1
14759,8.382995605,0,-106,99,1,-497,15112,92,-162,2743,89,566,44,1,-751,5558,82,-749,12200,80,1
14760,8.437995911,0,-106,99,1,-497,15112,92,-162,2743,89,566,44,1,-751,5558,82,-749,12200,80,0
14761,8.486000061,0,-106,99,1,-497,15112,92,-162,2743,89,566,44,1,-751,5558,82,-749,12200,80,1
14762,8.584999084,0,-106,0,0,-638,1840,84,-302,9062,90,566,47,1,-618,3910,147,-615,3922,149,1
14763,8.641998291,0,-106,0,0,-638,1840,84,-302,9062,90,566,47,1,-618,3910,147,-615,3922,149,1
14764,8.692001343,0,-106,0,0,-638,1840,84,-302,9062,90,566,47,1,-618,3910,147,-615,3922,149,1
14765,8.746994019,0,-106,0,0,-638,1840,84,-302,9062,90,566,47,1,-618,3910,147,-615,3922,149,1
14766,8.793998718,0,-106,0,0,-638,1840,84,-302,9062,90,566,47,1,-618,3910,147,-615,3922,149,1
14767,8.897994995,0,-106,0,0,-739,3834,27,-447,10748,92,566,40,1,-414,11649,211,-409,15114,202,1
14768,8.9529953,0,-106,0,0,-739,3834,27,-447,10748,92,566,40,1,-414,11649,211,-409,15114,202,1
14769,9.009994507,0,-106,0,0,-739,3834,27,-447,10748,92,566,40,1,-414,11649,211,-409,15114,202,1
14770,9.054000854,0,-106,0,0,-746,67,1,-586,9920,94,566,40,1,-219,2112,149,-216,17209,147,1
14771,9.157997131,0,-106,0,0,-746,67,1,-586,9920,94,566,40,1,-219,2112,149,-216,17209,147,1
14772,9.213996887,0,-106,0,0,-746,67,1,-586,9920,94,566,40,1,-219,2112,149,-216,17209,147,1
14773,9.257995605,0,-106,0,0,-746,62,1,-726,7192,90,566,51,1,-84,32240,82,-82,7856,80,1
14774,9.313995361,0,-106,0,0,-746,62,1,-726,7192,90,566,51,1,-84,32240,82,-82,7856,80,1
14775,9.35799408,0,-106,0,0,-746,62,1,-726,7192,90,566,51,1,-84,32240,82,-82,7856,80,0
14776,9.470001221,0,-106,0,0,0,57,1,-866,11300,92,566,44,1,-12,22165,14,-12,24256,14,1
14777,9.51599884,0,-106,0,0,0,57,1,-866,11300,92,566,44,1,-12,22165,14,-12,24256,14,1
14778,9.573997498,0,-106,0,0,0,57,1,-866,11300,92,566,44,1,-12,22165,14,-12,24256,14,1
14779,9.619995117,0,-106,0,0,0,57,1,-866,11300,92,566,44,1,-12,22165,14,-12,24256,14,1
14780,9.674995422,0,-106,0,0,0,52,1,-1004,2654,89,566,44,1,0,11134,26,0,7096,24,0
14781,9.774993896,0,-106,0,0,0,52,1,-1004,2654,89,566,44,1,0,11134,26,0,7096,24,1
14782,9.831001282,0,-106,0,0,0,52,1,-1004,2654,89,566,44,1,0,11134,26,0,7096,24,1
14783,9.878997803,0,-106,0,0,0,52,1,-1004,2654,89,566,44,1,0,11134,26,0,7096,24,1
14784,9.878997803,0,-106,0,0,0,52,1,-1004,2654,89,566,44,1,0,11134,26,0,7096,24,1
14785,10.04399872,0,-106,0,0,0,52,1,-1088,13279,49,-31,18717,49,0,9638,26,0,8776,26,1
14786,10.05500031,0,-106,0,0,0,52,1,-1088,13279,49,-31,18717,49,0,9638,26,0,8776,26,1
14787,10.21799469,0,-106,0,0,0,57,1,-1168,13573,47,-110,19306,49,0,11350,26,0,15130,26,0
14788,10.26399994,0,-106,0,0,0,57,1,-1168,13573,47,-110,19306,49,0,11350,26,0,15130,26,1
14789,10.31999969,0,-106,0,0,0,57,1,-1168,13573,47,-110,19306,49,0,11350,26,0,15130,26,1
14790,10.37400055,0,-106,0,0,0,57,1,-1234,11094,43,-177,20592,52,0,10158,26,0,15130,26,0
14791,10.47499847,0,-106,0,0,0,57,1,-1234,11094,43,-177,20592,52,0,10158,26,0,15130,26,1
14792,10.51899719,0,-106,0,0,0,57,1,-1234,11094,43,-177,20592,52,0,10158,26,0,15130,26,1
14793,10.5759964,0,-106,0,0,0,49,1,-1258,0,0,-246,21320,52,0,11674,27,0,12966,26,0
14794,10.61999512,0,-106,0,0,0,49,1,-1258,0,0,-246,21320,52,0,11674,27,0,12966,26,0
14795,10.67299652,0,-106,0,0,0,49,1,-1258,0,0,-246,21320,52,0,11674,27,0,12966,26,1
14796,10.77799988,0,-106,0,0,0,49,1,-1258,0,0,-246,21320,52,0,11674,27,0,12966,26,1
14797,10.83300018,0,-106,0,0,0,52,1,-1258,0,0,-316,20304,54,0,10028,26,0,12576,26,1
14798,10.8769989,0,-106,0,0,0,52,1,-1258,0,0,-316,20304,54,0,10028,26,0,12576,26,1
14799,10.93399811,0,-106,0,0,0,52,1,-1258,0,0,-316,20304,54,0,10028,26,0,12576,26,0
14800,11.03399658,0,-106,0,0,0,52,1,-1258,0,0,-316,20304,54,0,10028,26,0,12576,26,1
14801,11.08999634,0,-106,0,0,0,52,1,-1258,0,0,-386,20124,52,0,9820,26,0,12212,26,0
14802,11.13599396,0,-106,0,0,0,52,1,-1258,0,0,-386,20124,52,0,9820,26,0,12212,26,0
14803,11.19799805,0,-106,0,0,0,52,1,-1258,0,0,-386,20124,52,0,9820,26,0,12212,26,1
14804,11.24199677,0,-106,0,0,0,52,1,-1258,0,0,-455,18717,51,0,10918,27,0,12212,24,1
14805,11.29699707,0,-106,0,0,0,52,1,-1258,0,0,-455,18717,51,0,10918,27,0,12212,24,1
14806,11.40699768,0,-106,0,0,0,52,1,-1258,0,0,-455,18717,51,0,10918,27,0,12212,24,1
14807,11.4509964,0,-106,0,0,0,52,1,-1258,0,0,-455,18717,51,0,10918,27,0,12212,24,1
14808,11.50999451,0,-106,0,0,0,52,1,-1258,0,0,-455,18717,51,0,10918,27,0,12212,24,1
14809,11.55400085,0,-106,0,0,0,52,1,-1258,0,0,-524,20300,50,0,9300,26,0,11822,26,0
14810,11.61499786,0,-106,0,0,0,52,1,-1258,0,0,-524,20300,50,0,9300,26,0,11822,26,1
14811,11.67799377,0,-106,0,0,0,52,1,-1258,0,0,-524,20300,50,0,9300,26,0,11822,26,1
14812,11.72499847,0,-106,0,0,0,49,1,-1258,0,0,-598,17952,52,0,10702,26,0,8080,26,1
14813,11.84099579,0,-106,0,0,0,49,1,-1258,0,0,-598,17952,52,0,10702,26,0,8080,26,0
14814,11.89299774,0,-106,0,0,0,49,1,-1258,0,0,-598,17952,52,0,10702,26,0,8080,26,0
14815,0,0,9,0,0,-547,0,0,-874,0,0,-24,21988,47,0,5712,26,0,5440,24,1
14816,0.060997009,0,9,0,0,-547,0,0,-874,0,0,-24,21988,47,0,5712,26,0,5440,24,1
14817,0.102996826,0,9,0,0,-547,0,0,-874,0,0,-24,21988,47,0,5712,26,0,5440,24,1
14818,0.156997681,0,9,0,0,-547,0,0,-874,0,0,-24,21988,47,0,5712,26,0,5440,24,1
14819,0.259002686,0,9,0,0,-547,0,0,-874,0,0,46,20488,52,0,5712,26,0,5440,24,1
14820,0.315002441,0,9,0,0,-547,0,0,-874,0,0,46,20488,52,0,5712,26,0,5440,24,1
14821,0.35900116,0,9,0,0,-547,0,0,-874,0,0,46,20488,52,0,5712,26,0,5440,24,0
14822,0.414001465,0,9,0,0,-547,0,0,-874,0,0,116,15680,50,0,6388,26,0,5440,24,1
14823,0.46900177,0,9,0,0,-547,0,0,-874,0,0,116,15680,50,0,6388,26,0,5440,24,1
14824,0.532997131,0,9,0,0,-547,0,0,-874,0,0,116,15680,50,0,6388,26,0,5440,24,1
14825,0.593002319,0,9,0,0,-547,0,0,-874,0,0,116,15680,50,0,6388,26,0,5440,24,1
14826,0.641998291,0,9,0,0,-547,0,0,-874,0,0,116,15680,50,0,6388,26,0,5440,24,1
14827,0.68800354,0,9,0,0,-547,0,1,-874,0,0,186,17750,50,0,6648,26,0,5440,24,1
14828,0.745002747,0,9,0,0,-547,0,1,-874,0,0,186,17750,50,0,6648,26,0,5440,24,1
14829,0.810997009,0,9,0,0,-547,0,1,-874,0,0,186,17750,50,0,6648,26,0,5440,24,1
14830,0.893997192,0,9,0,0,-547,0,0,-874,0,0,255,18963,50,0,6648,26,0,5440,24,1
14831,0.967002869,0,9,0,0,-547,0,0,-874,0,0,255,18963,50,0,6648,26,0,5440,24,1
14832,1.028999329,0,9,0,0,-547,0,0,-874,0,0,255,18963,50,0,6648,26,0,5440,24,1
14833,1.081001282,0,9,0,0,-547,0,0,-874,0,0,255,18963,50,0,6648,26,0,5440,24,1
14834,1.13999939,0,9,0,0,-547,2,0,0,0,0,324,19129,49,0,7168,26,0,4262,23,1
14835,1.202003479,0,9,0,0,-547,2,0,0,0,0,324,19129,49,0,7168,26,0,4262,23,0
14836,1.246002197,0,9,0,0,-547,2,0,0,0,0,324,19129,49,0,7168,26,0,4262,23,1
14837,1.348999023,0,9,0,0,-547,0,0,41,17297,47,396,16238,46,0,9757,26,0,3848,24,1
14838,1.398002625,0,9,0,0,-547,0,0,41,17297,47,396,16238,46,0,9757,26,0,3848,24,1
14839,1.460998535,0,9,0,0,-547,0,0,41,17297,47,396,16238,46,0,9757,26,0,3848,24,1
14840,1.506996155,0,9,0,0,-547,0,0,41,17297,47,396,16238,46,0,9757,26,0,3848,24,1
14841,1.56300354,0,9,0,0,-547,4,1,112,15651,49,467,16146,47,0,12592,27,0,5872,23,1
14842,1.668998718,0,9,0,0,-547,4,1,112,15651,49,467,16146,47,0,12592,27,0,5872,23,1
14843,1.714996338,0,9,0,0,-547,4,1,112,15651,49,467,16146,47,0,12592,27,0,5872,23,1
14844,1.772003174,0,9,0,0,-547,4,1,182,14945,49,536,15075,45,0,18098,27,0,5872,23,1
14845,1.772003174,0,9,0,0,-547,4,1,182,14945,49,536,15075,45,0,18098,27,0,5872,23,1
14846,1.92199707,0,9,0,0,-547,4,1,182,14945,49,536,15075,45,0,18098,27,0,5872,23,0
14847,1.967002869,0,9,0,0,-547,4,1,182,14945,49,536,15075,45,0,18098,27,0,5872,23,1
14848,2.026000977,0,9,0,0,-547,0,0,251,14739,50,565,309,3,0,20070,29,0,4262,23,1
14849,2.069999695,0,9,0,0,-547,0,0,251,14739,50,565,309,3,0,20070,29,0,4262,23,0
14850,2.168998718,0,9,0,0,-547,0,0,251,14739,50,565,309,3,0,20070,29,0,4262,23,1
14851,2.181999207,0,9,0,0,-547,0,0,333,27082,98,565,188,3,-6,9488,70,-7,10624,65,1
14852,2.288002014,0,9,0,0,-547,0,0,333,27082,98,565,188,3,-6,9488,70,-7,10624,65,1
14853,2.345001221,0,9,0,0,-547,0,0,333,27082,98,565,188,3,-6,9488,70,-7,10624,65,1
14854,2.388999939,0,9,0,0,-547,0,0,333,27082,98,565,188,3,-6,9488,70,-7,10624,65,1
14855,2.444999695,0,9,0,0,-547,0,1,473,10840,92,565,249,2,-66,7531,139,-68,29837,136,1
14856,2.489997864,0,9,0,0,-547,0,1,473,10840,92,565,249,2,-66,7531,139,-68,29837,136,0
14857,2.602996826,0,9,0,0,-547,0,1,473,10840,92,565,249,2,-66,7531,139,-68,29837,136,1
14858,2.648002625,0,9,0,0,-547,0,1,473,10840,92,565,249,2,-66,7531,139,-68,29837,136,1
14859,2.702003479,0,9,0,0,-547,6,1,612,8182,90,565,132,2,-189,27178,197,-190,27172,193,0
14860,2.748001099,0,9,0,0,-547,6,1,612,8182,90,565,132,2,-189,27178,197,-190,27172,193,1
14861,2.853996277,0,9,0,0,-547,6,1,612,8182,90,565,132,2,-189,27178,197,-190,27172,193,1
14862,2.902999878,0,9,0,0,43,28688,92,741,13108,58,565,57,1,-373,8448,269,-376,8426,261,1
14863,2.958999634,0,9,0,0,43,28688,92,741,13108,58,565,57,1,-373,8448,269,-376,8426,261,1
14864,3.013999939,0,9,0,0,43,28688,92,741,13108,58,565,57,1,-373,8448,269,-376,8426,261,1
14865,3.065002441,0,9,0,0,182,19074,98,781,72,2,565,40,1,-578,10384,211,-580,15386,223,1
14866,3.113998413,0,9,0,0,182,19074,98,781,72,2,565,40,1,-578,10384,211,-580,15386,223,0
14867,3.224998474,0,9,0,0,182,19074,98,781,72,2,565,40,1,-578,10384,211,-580,15386,223,0
14868,3.286003113,0,9,0,0,182,19074,98,781,72,2,565,40,1,-578,10384,211,-580,15386,223,0
14869,3.330001831,0,9,0,0,182,19074,98,781,72,2,565,40,1,-578,10384,211,-580,15386,223,0
14870,3.397003174,0,9,0,0,321,13918,92,781,22,1,565,0,1,-724,4984,147,-726,18796,152,1
14871,3.45300293,0,9,0,0,321,13918,92,781,22,1,565,0,1,-724,4984,147,-726,18796,152,0
14872,3.511001587,0,9,0,0,321,13918,92,781,22,1,565,0,1,-724,4984,147,-726,18796,152,1
14873,3.559997559,0,9,0,0,462,11024,90,781,24,1,565,20,1,-810,25328,82,-810,8219,80,0
14874,3.613998413,0,9,0,0,462,11024,90,781,24,1,565,20,1,-810,25328,82,-810,8219,80,1
14875,3.685997009,0,9,0,0,462,11024,90,781,24,1,565,20,1,-810,25328,82,-810,8219,80,1
14876,3.794998169,0,9,0,0,462,11024,90,781,24,1,565,20,1,-810,25328,82,-810,8219,80,0
14877,3.855003357,0,9,0,0,599,6757,92,781,20,1,565,19,1,-833,14698,26,-833,23782,29,1
14878,3.899002075,0,9,0,0,599,6757,92,781,20,1,565,19,1,-833,14698,26,-833,23782,29,1
14879,3.955001831,0,9,0,0,599,6757,92,781,20,1,565,19,1,-833,14698,26,-833,23782,29,0
14880,4.010002136,0,8,10020,30,741,5324,90,781,22,1,565,0,1,-833,14455,27,-833,30162,31,1
14881,4.057998657,0,8,10020,30,741,5324,90,781,22,1,565,0,1,-833,14455,27,-833,30162,31,1
14882,4.14099884,0,8,10020,30,741,5324,90,781,22,1,565,0,1,-833,14455,27,-833,30162,31,1
14883,4.184997559,0,73,13160,47,878,31084,77,781,24,1,565,14,1,-833,14455,27,-833,24826,29,1
14884,4.286003113,0,73,13160,47,878,31084,77,781,24,1,565,14,1,-833,14455,27,-833,24826,29,1
14885,4.342002869,0,73,13160,47,878,31084,77,781,24,1,565,14,1,-833,14455,27,-833,24826,29,1
14886,4.400001526,0,140,22848,52,935,889,7,781,22,1,565,12,1,-833,14455,27,-833,13078,27,0
